season_number,season_id,player_id,player_name,team_id,position,age,ovr,potential,origin_type,wage,match_form,state_score,contract_score,recent_match_score,fitness_score,match_load_score,match_rust_score,attribute_modifier_pct,stamina_modifier,fitness,fatigue,current_injury_severity,current_injury_part,current_injury_remaining_days,season_injuries,max_body_wear,max_body_wear_part,attribute_progress_total,attrs_at_20,recent_ratings,recent_minutes,matches,goals,assists,shots,shots_on_target,passes,passes_succ,key_passes,crosses,crosses_succ,tackles,tackles_succ,interceptions,clearances,blocks,average_rating
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,da16749b-24c4-400b-a73b-7cb5c4d4e012,百里易兴,48bf0e79-319e-4779-9222-b4c2908b44da,MF,22,63,C,generated,34307.0,GOOD,3,-1,4,0,-1,0,0.012,-4.0,68,77,0,,0,0,0.0,hamstring,15.5,0,"[7.7, 7.3, 10.0]","[50, 50, 50]",16,3,2,29,10,350,291,8,5,2,36,25,26,13,8,7.65
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,3616b9a6-91ae-45ae-8636-55c30330f5be,菲利贝尔 范登埃尔岑,38512b82-2e90-4f65-9c9b-a77c479c82c4,MF,28,60,C,generated,60775.0,GOOD,4,0,4,0,-1,0,0.016,-4.0,53,100,0,,0,0,0.0,hamstring,-7.95,0,"[9.0, 7.4, 9.2]","[50, 50, 50]",17,7,4,25,13,377,327,10,5,4,46,34,32,9,15,8.47
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,166f330e-fce3-4525-a859-b4e091dae39b,余智言,e0250fe6-c1e4-47bb-8a22-503cc88278b0,FW,22,51,D,generated,17061.0,NEUTRAL,1,-1,2,0,-1,0,0.004,-4.0,74,84,0,,0,0,0.0,hamstring,10.12,0,"[7.4, 6.7, 8.6]","[50, 50, 50]",15,1,1,30,8,210,142,7,6,2,30,19,22,13,6,6.92
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,e1bcda62-9598-4f53-99c9-b1a9eac0abb8,托雷 霍尔特,a2f46fad-5aeb-4f76-ad2c-8a3f800463ed,DF,24,65,C,generated,61750.0,NEUTRAL,0,0,0,0,-1,0,0.0,0.0,90,61,0,,0,0,0.0,hamstring,12.11,0,"[6.5, 7.4, 7.2]","[50, 50, 50]",18,3,1,11,4,345,254,4,3,1,42,38,32,15,4,7.47
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,a15157e0-bfd9-4391-b836-b472d5fd251c,莱赫 萨芬娜,39d25d4b-7b8d-4631-bf1c-47ceb3e05660,FW,25,74,B,generated,121540.0,GOOD,2,0,4,-2,-1,0,0.008,-18.0,12,92,0,,0,1,0.0,hamstring,-6.49,0,"[10.0, 8.9, 7.4]","[50, 50, 50]",17,4,3,21,11,203,118,7,6,3,31,15,33,14,26,7.7
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,aa361f02-7bab-4547-b4c1-c1fee79d4a7a,宇珍 快,14f70e7e-f4d5-43f3-a408-3b04bb9e9fb2,GK,28,47,D,generated,21811.0,LOW,-5,-1,-3,1,-1,-2,-0.02,3.0,100,6,0,,0,0,1.0,knee,-10.19,0,"[4.6, 6.1, 6.9]","[50, 50, 50]",16,0,0,0,0,181,122,0,0,0,0,0,0,0,0,5.85
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,6a39063c-c5ba-46a9-a09d-5c06e0081e13,栋 方,b72f0876-d015-4952-a70e-e953c03f5e92,GK,26,65,C,generated,67925.0,LOW,-3,-1,-1,-1,-1,0,-0.012,-10.0,34,96,0,,0,0,1.5,groin,5.14,0,"[5.2, 7.1, 5.7]","[50, 50, 50]",18,0,0,0,0,198,133,2,0,0,0,0,0,0,0,6.64
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,92d991bd-20d2-4dbc-a5d9-fdff69440fe0,炫俊 晶,390cf5f9-49c5-495d-accb-af6c9e52f5d0,DF,20,59,D,generated,16601.0,LOW,-2,0,-1,0,-1,-1,-0.008,0.0,93,21,0,,0,0,0.0,hamstring,10.6,0,"[6.1, 6.4, 6.9]","[50, 50, 50]",8,2,0,12,6,122,97,4,2,2,13,9,19,3,4,7.6
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,168a6671-3592-47dc-bf32-fbd532378fe6,純夫 今井,7c3b9426-d703-4686-a5ff-684e9feb09c3,MF,30,67,B,generated,153824.0,GOOD,2,0,2,0,-1,0,0.008,-4.0,74,81,0,,0,1,0.0,hamstring,-11.35,0,"[8.7, 6.9, 7.0]","[50, 50, 50]",21,5,8,42,19,459,402,22,10,7,51,39,27,12,17,8.23
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,0b9d0a00-2389-4997-b16e-00d3e697fcca,田建文,74e35c7d-df26-4403-9178-3a0e067eaddc,FW,22,52,B,generated,16854.0,GOOD,4,0,4,0,-1,0,0.016,0.0,96,83,0,,0,0,0.0,hamstring,10.74,0,"[9.5, 7.9, 8.5]","[50, 50, 50]",16,5,2,25,9,238,139,14,17,8,44,20,30,6,8,7.59
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,5b6cd1aa-2250-4426-81c9-5b3414df7200,韦成明,6b01f7e9-b423-4387-a6bf-cd949bc55dcf,MF,22,56,B,generated,22230.0,GOOD,2,0,2,0,-1,0,0.008,-4.0,83,88,0,,0,0,0.0,hamstring,9.34,0,"[7.7, 8.2, 7.1]","[50, 50, 50]",9,0,1,5,2,64,53,0,1,0,11,10,10,3,2,6.73
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,f48a2e6c-b325-49e7-9ca3-4845652d3050,拉希德 刘,87e62db6-3b05-4682-ad28-66b86830db36,DF,25,50,B,generated,24640.0,NEUTRAL,-1,0,0,1,-1,-2,-0.004,3.0,85,82,0,,0,0,3.5,hamstring,-1.59,0,"[6.4, 6.9, 6.6]","[50, 50, 50]",1,0,0,0,0,9,4,0,0,0,2,2,1,0,0,6.3
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,fc9d7d41-f426-4de4-aec0-8ce236b79809,何宇涛,93e91d01-88ad-4c14-a410-511414d63287,MF,27,60,C,generated,60420.0,GOOD,4,0,4,0,-1,0,0.016,0.0,75,92,0,,0,0,0.0,hamstring,-11.35,0,"[7.4, 9.1, 7.5]","[50, 50, 50]",16,11,6,39,22,397,368,25,9,7,41,32,35,7,5,8.94
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,fca3aee5-b5a4-44c4-84ee-3d747f6fff8b,达马里 诺尔斯,e7d5d5b3-ff4c-4244-a43c-dc77584f0d7a,FW,22,65,C,generated,39551.0,GOOD,4,0,4,0,-1,0,0.016,-4.0,72,88,0,,0,0,0.0,hamstring,16.95,0,"[7.8, 7.8, 8.8]","[50, 50, 50]",15,4,3,35,18,220,146,13,12,10,36,26,37,6,16,7.94
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,9cd609c9-dc0b-4758-af25-30c9df8fca41,马诺 段,3850f4cf-36c4-470d-854d-c204230da269,GK,23,58,C,generated,20993.0,GOOD,2,0,2,0,-1,0,0.008,-4.0,48,92,0,,0,0,3.2,hamstring,10.49,0,"[9.9, 7.8, 5.8]","[50, 50, 50]",15,0,0,0,0,118,67,0,0,0,0,0,0,0,0,6.46
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,b578bf86-7e53-433c-bf4b-9b2f575a44f8,贡纳尔 阿斯克兰德,8ab04bd0-c70f-4d09-a60b-b02de236ff78,FW,23,54,C,generated,19613.0,GOOD,2,0,2,0,-1,0,0.008,0.0,82,92,0,,0,0,0.0,hamstring,11.04,0,"[7.0, 8.2, 7.6]","[50, 50, 50]",16,6,0,41,14,178,104,5,7,2,37,24,24,17,18,7.75
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,c2ed7284-273c-4335-8280-a80466e26eff,里克 杜兰德,6e731445-44c8-4802-8b1c-7097d9e5f4ab,DF,25,52,D,generated,27092.0,GOOD,2,0,2,0,-1,0,0.008,-4.0,84,78,0,,0,0,0.0,hamstring,3.75,0,"[6.7, 7.1, 8.0]","[50, 50, 50]",18,2,7,10,6,341,261,9,9,4,31,25,38,13,9,7.54
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,51209735-e9c5-46c4-b23b-152ebd6b3e4a,稔 大野,42881157-ac15-4147-9c06-3f1a9a604589,FW,19,69,B,generated,29241.0,GOOD,4,0,4,0,-1,0,0.016,0.0,76,99,0,,0,0,0.0,hamstring,18.4,0,"[10.0, 7.1, 10.0]","[50, 50, 50]",15,10,8,32,16,257,197,17,11,7,45,26,26,13,6,8.88
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,a8387a2b-8511-484b-b75c-00172ac0a594,弗朗茨 弗莱塔格,2c10fa17-bf00-4512-861b-ecdf01df0f03,GK,25,59,S,generated,47488.0,GOOD,2,0,2,0,-1,0,0.008,-4.0,62,77,0,,0,0,0.0,hamstring,6.03,0,"[7.1, 8.5, 6.6]","[50, 50, 50]",15,0,0,0,0,189,141,0,0,0,0,0,0,0,0,7.09
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,1b6116aa-28b2-49d3-9e0c-695fe0002097,桓 斤,cfecc62d-5a46-43ea-b07d-437d23f1df0e,DF,21,64,C,generated,50350.0,NEUTRAL,-1,0,0,1,-1,-2,-0.004,3.0,100,7,0,,0,0,0.0,hamstring,14.34,0,"[6.4, 6.8, 6.8]","[50, 50, 50]",6,0,1,2,0,36,27,1,0,0,5,4,5,0,0,6.47
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,5e996f25-f274-4eb5-adb0-34ba86bb35dc,百里志军,5ac82e7a-6897-458c-93e1-21d27f01c443,MF,21,61,D,generated,16509.0,GOOD,4,0,4,0,-1,0,0.016,-4.0,78,83,0,,0,0,0.0,hamstring,11.33,0,"[8.2, 9.3, 7.2]","[50, 50, 50]",15,1,2,11,3,329,260,7,5,4,34,28,19,10,10,7.46
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,de3c18c2-44e8-4a58-bcec-6f765171c8d5,伦敦 夏普,1e6962e4-e8e0-44f5-a686-25d83b6b52f3,FW,26,63,C,generated,58026.0,GOOD,4,0,4,0,-1,0,0.016,0.0,78,92,0,,0,0,0.5,ankle,3.32,0,"[8.5, 6.7, 10.0]","[50, 50, 50]",18,11,4,33,20,283,193,12,5,4,49,20,25,27,9,8.07
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,61dd4294-1cde-416e-a14a-225eabea67f9,哲 邹,2cdd7006-fb42-4778-8eee-4829ccd64316,FW,28,51,C,generated,26592.0,NEUTRAL,-1,0,0,-1,-1,0,-0.004,-10.0,58,90,0,,0,1,0.0,hamstring,-7.43,0,"[7.0, 6.8, 6.2]","[50, 50, 50]",16,7,4,30,17,200,126,6,4,1,36,17,25,16,5,7.65
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,3def8f40-2eb5-4860-86d8-302b8be65850,曹正宇,b72f0876-d015-4952-a70e-e953c03f5e92,DF,30,55,B,generated,37485.0,NEUTRAL,-1,-1,0,0,-1,0,-0.004,-4.0,61,100,0,,0,0,0.5,back,-13.8,0,"[7.7, 6.9, 6.8]","[50, 50, 50]",18,3,2,10,5,321,260,1,0,0,36,32,29,5,7,7.52
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,a0b98181-9e62-4a57-9b9c-3238f93f7dd0,碧人 松村,204e6067-505d-4f94-8357-d5aeb01f966b,DF,29,49,D,generated,26468.0,LOW,-4,0,-3,1,-1,-2,-0.016,3.0,100,0,0,,0,0,0.0,hamstring,-10.94,0,"[6.3, 6.2, 5.1]","[50, 50, 50]",16,0,1,5,3,204,122,4,2,1,21,16,18,8,4,6.51
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,7ffea6b4-2dd8-4b55-9b74-52c61b31fd68,司空海宁,69cf7cbd-ee0f-4b29-b758-0b89abd78c7a,FW,31,39,C,generated,22288.0,NEUTRAL,0,0,0,0,-1,0,0.0,0.0,72,92,0,,0,1,1.5,quadriceps,-10.08,0,"[6.7, 6.8, 6.3]","[50, 50, 50]",7,1,0,7,3,38,25,0,1,0,6,4,6,1,2,6.81
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,d9f6e65a-69d6-4de7-a062-24aaa565a7d3,杰尼斯 萨韦利耶夫,b6b9ebe6-708f-4885-8cc6-9b1b595d7910,MF,24,56,D,generated,25527.0,GOOD,4,0,4,0,-1,0,0.016,0.0,100,72,0,,0,0,0.0,hamstring,15.51,0,"[8.3, 10.0, 6.8]","[50, 50, 50]",17,4,3,17,9,255,208,9,10,6,25,21,31,14,9,7.73
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,c2ca5a4d-cc79-417a-8daf-e57049b8cb79,程穿,42f25d9b-0b54-4792-8c06-6f5b3bfc9ef4,FW,31,65,C,generated,98164.0,NEUTRAL,0,0,0,0,-1,0,0.0,0.0,81,37,0,,0,0,1.5,hamstring,-10.65,0,"[6.7, 8.3, 6.5]","[50, 50, 50]",7,1,1,5,3,68,57,2,2,1,7,5,4,4,3,7.17
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,20001ac7-1e89-4de1-be57-482d3f8b8064,多布罗斯拉夫 乌斯季诺夫,2d09659a-750a-44ee-8ba4-a74a7625f4e4,MF,28,61,C,generated,62464.0,GOOD,4,0,4,0,-1,0,0.016,0.0,74,92,0,,0,0,0.0,hamstring,-12.63,0,"[6.8, 9.5, 7.8]","[50, 50, 50]",16,10,5,26,15,338,308,13,4,4,31,25,33,14,12,8.56
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,1a14ed78-3be2-407c-ba82-7eced9539509,阿尔弗雷多 霍利斯,8b4ba65b-4b43-4962-8c1b-25c3e9514a4d,GK,34,38,C,generated,47275.0,NEUTRAL,-1,0,0,1,-1,-2,-0.004,3.0,90,17,0,,0,1,4.8,quadriceps,-13.3,0,"[6.5, 7.8, 6.5]","[50, 50, 50]",17,0,0,0,0,207,124,0,0,0,0,0,0,0,0,6.7
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,d1f5f0e6-3a5a-441e-83e0-a3776e41f560,曼苏尔 萨尔曼,9c3f62b5-f72e-4891-95ad-a857a433ca82,DF,30,61,B,generated,64980.0,LOW,-2,-1,0,-1,-1,0,-0.008,-10.0,44,100,0,,0,0,1.5,quadriceps,-14.1,0,"[6.2, 7.8, 6.5]","[50, 50, 50]",16,4,0,26,12,332,251,3,1,0,43,40,30,7,10,7.7
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,8a8febcc-c5b4-4b9b-9d11-5ad82994e180,肯尼迪 林德,3c50687a-7311-466d-9265-99f8b49c5fc4,GK,26,58,C,generated,42666.0,LOW,-5,-1,-3,1,-1,-2,-0.02,3.0,100,0,0,,0,0,0.0,hamstring,4.34,0,"[5.8, 6.1, 4.6]","[50, 50, 50]",15,0,0,0,0,155,90,0,0,0,0,0,0,0,0,6.21
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,42b34bb6-8679-4b21-ad8b-f903d5089ba1,猜差纳 罗,4f287601-13a9-4312-9e63-1528d6c1ede7,DF,30,39,D,generated,23848.0,GOOD,3,-1,4,0,-1,0,0.012,0.0,95,87,0,,0,0,0.0,hamstring,-8.91,0,"[10.0, 9.2, 7.0]","[50, 50, 50]",16,9,2,40,18,279,225,6,2,1,31,23,28,7,3,7.94
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,153f9893-524e-42ef-938f-e9210cc03684,戴夫 古德温,5896b03f-442d-45c3-8e40-b4bb64e53f34,FW,34,40,A,generated,130007.0,NEUTRAL,-1,0,0,-1,-1,0,-0.004,-10.0,58,88,0,,0,1,0.0,hamstring,-10.9,0,"[6.9, 6.8, 7.0]","[50, 50, 50]",15,14,2,33,21,260,172,13,11,9,43,30,32,18,19,8.57
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,0320b467-e6f6-4330-b280-c372bb1e24e4,克里斯蒂安 哈坎松,16cb540d-70b2-44f1-844b-3d98560f295d,MF,24,45,C,generated,16164.0,NEUTRAL,-1,0,0,0,-1,-1,-0.004,0.0,97,25,0,,0,0,0.0,hamstring,10.45,0,"[8.0, 6.5, 6.9]","[70, 50, 50]",3,0,0,1,0,22,21,0,0,0,0,0,0,0,1,6.4
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,01ee41b4-9bac-421d-8b51-33b931a8872d,方森宇,50266135-908f-44ad-8445-f7dc31a934a1,DF,26,55,D,generated,29920.0,GOOD,2,-2,4,0,-1,0,0.008,0.0,83,92,0,,0,0,0.5,ankle,2.74,0,"[7.2, 7.5, 10.0]","[50, 50, 50]",17,6,3,32,15,428,360,3,2,1,44,38,33,9,12,8.0
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,c2f6479e-07c0-4b52-b0b0-b56d8b4520a5,维克托 霍尔格森,4dc38687-49fb-48c4-87d4-9ced6377938e,FW,26,49,D,generated,21939.0,NEUTRAL,1,-1,2,0,-1,0,0.004,-4.0,53,93,0,,0,0,0.0,hamstring,2.72,0,"[7.0, 6.6, 9.3]","[50, 50, 50]",19,7,2,41,24,217,125,16,15,11,50,28,27,16,5,7.7
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,102efbbf-2348-44ac-9612-f951619cf164,吴鸿,38da332e-94f2-451c-abdd-cc05a41325c3,MF,33,30,B,generated,20765.0,NEUTRAL,0,0,0,0,-1,0,0.0,-4.0,55,100,0,,0,0,0.0,hamstring,-10.45,0,"[6.8, 6.6, 6.6]","[50, 50, 50]",6,0,0,1,0,31,21,1,1,1,3,2,5,1,5,6.6
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,d4ea830c-57f3-4b43-92d7-17ce18dd89cf,莱赫 巴兰金,7654bb19-458f-4a48-bf16-e54a346d8720,MF,26,51,D,generated,24576.0,GOOD,4,0,4,0,-1,0,0.016,0.0,87,88,0,,0,2,0.0,hamstring,3.49,0,"[9.3, 7.7, 8.0]","[50, 50, 50]",15,2,1,21,6,281,241,9,5,2,34,26,24,12,9,7.66
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,dcab952b-19af-4179-bdf4-84bc4f0883bd,鲍里斯 帕夫洛夫,5ba5e9c0-f6ed-4aee-b53b-a5baf741990b,GK,25,66,C,generated,72520.0,GOOD,2,0,4,-2,-1,0,0.008,-18.0,32,66,0,,0,0,0.0,hamstring,5.45,0,"[7.3, 8.2, 9.6]","[50, 50, 50]",19,1,3,1,1,199,146,0,0,0,0,0,0,0,0,7.66
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,94717422-d354-4cde-8ccb-96a0f51c7847,约纳斯 西格德,3c50687a-7311-466d-9265-99f8b49c5fc4,MF,26,56,C,generated,37299.0,NEUTRAL,-1,0,0,1,-1,-2,-0.004,3.0,100,0,0,,0,0,0.0,hamstring,-3.71,0,"[6.3, 7.0, 6.8]","[50, 50, 50]",4,0,1,4,1,27,25,0,0,0,0,0,4,2,0,6.6
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,37753b37-2579-483a-9b71-0a77e3e804d6,薛智荣,3944d080-1547-4aba-a09d-d9a16aa3b189,DF,29,52,B,generated,44576.0,GOOD,2,0,2,0,-1,0,0.008,-4.0,96,62,0,,0,0,0.0,hamstring,-12.5,0,"[9.5, 6.9, 7.0]","[50, 50, 50]",15,6,1,26,14,309,224,3,1,0,45,42,34,9,10,7.44
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,2dfe8524-b8ea-48b4-a65d-938696cf4f4a,延 北村,3c50687a-7311-466d-9265-99f8b49c5fc4,FW,25,62,S,generated,59360.0,GOOD,4,0,4,0,-1,0,0.016,-4.0,75,83,0,,0,0,0.0,hamstring,3.34,0,"[9.2, 7.9, 9.9]","[50, 50, 50]",15,12,2,36,26,219,161,14,15,11,28,13,26,12,1,8.4
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,9c3bda0a-bfff-4db1-a33e-15f3bde55c2c,邓景泽,5cbbd627-ea05-4054-9cd8-50790e5e5a78,DF,27,51,D,generated,26928.0,NEUTRAL,1,-1,2,0,-1,0,0.004,0.0,67,100,0,,0,0,0.0,hamstring,-8.15,0,"[7.3, 8.6, 7.1]","[50, 50, 50]",17,4,4,29,14,340,275,5,8,5,44,40,29,6,6,7.71
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,0a30ff9b-c30a-46a0-a1d4-94708fa2ce7c,寛 大川,9222c77e-b7c3-4049-98d3-f54dd8cfcbc3,FW,36,10,D,generated,19968.0,GOOD,2,0,2,0,-1,0,0.008,-4.0,74,92,0,,0,0,0.0,hamstring,-7.0,0,"[8.5, 7.1, 6.5]","[50, 50, 50]",15,5,2,19,10,241,148,7,8,2,42,29,21,25,17,7.66
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,f8ae15b7-ea84-4fd6-9ddf-231e21327563,达尼洛 段,d7c7eddf-cd81-494c-b001-be4a71ad0b06,MF,26,54,C,generated,33240.0,GOOD,2,0,2,0,-1,0,0.008,0.0,75,100,0,,0,0,0.0,hamstring,4.44,0,"[7.8, 7.8, 6.8]","[50, 50, 50]",17,8,0,21,14,299,250,6,3,2,37,22,27,13,7,7.86
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,53a73733-32e4-411b-a124-c634a8f535c1,哈马德 扎伊德,ad42ed8e-24d0-4020-b24d-8fcc647f426b,GK,28,55,A,generated,32541.0,LOW,-4,-1,-3,0,-1,0,-0.016,-4.0,57,79,0,,0,0,0.0,hamstring,-12.65,0,"[4.7, 6.2, 6.2]","[50, 50, 50]",15,0,0,1,1,157,101,0,1,0,0,0,0,0,0,6.92
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,024e4238-c253-49b2-8615-0bcc5f1ba8cd,塞利姆 贾瓦德,37e6f3af-aa8e-4a58-ad7e-06607d81ea59,DF,26,67,B,generated,82650.0,GOOD,4,0,4,0,-1,0,0.016,-4.0,67,92,0,,0,0,0.0,hamstring,2.98,0,"[10.0, 8.7, 7.6]","[50, 50, 50]",2,0,0,2,0,37,31,1,1,1,5,4,2,0,3,7.6
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,fc193d8c-b6cb-42cf-a970-57b969e68705,特古 郑,559872a2-4c95-4f24-a7b0-23f6bd765f3e,DF,35,42,B,generated,115200.0,LOW,-2,0,-1,1,-1,-2,-0.008,3.0,87,21,0,,0,0,2.4,back,-12.07,0,"[6.1, 5.7, 7.5]","[50, 50, 50]",18,2,4,11,3,299,221,5,0,0,38,35,32,12,7,7.5
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,77820d73-718b-4f85-a880-2c75d76bd9c0,卢卡斯 范德海登,309aa234-e043-40be-bb44-0a3ff6aff9ba,MF,35,26,D,generated,17849.0,LOW,-2,-1,0,1,-1,-2,-0.008,3.0,100,0,0,,0,0,2.4,ankle,-9.49,0,"[7.3, 6.8, 6.6]","[50, 50, 50]",4,0,0,1,1,51,42,2,0,0,5,3,9,4,0,6.85
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,cc88e398-573e-4490-8324-c3b90aa51e49,张梓豪,b6c338b9-0de6-43dd-8a29-ff7e8c220691,FW,25,59,B,generated,36252.0,GOOD,4,0,4,0,-1,0,0.016,-4.0,100,62,0,,0,0,0.0,hamstring,4.15,0,"[8.5, 6.6, 8.9]","[50, 50, 50]",17,7,4,26,10,345,226,6,9,3,43,29,33,17,22,8.26
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,e4c28253-c245-4225-8b5c-5f6364745595,加雷思 斯蒂芬森,0e8ae640-4f3c-4a19-a44e-919023b097a3,FW,25,55,A,generated,35840.0,GOOD,3,0,4,-1,-1,0,0.012,-10.0,52,88,0,,0,0,0.0,hamstring,-4.69,0,"[7.1, 7.6, 10.0]","[50, 50, 50]",15,8,5,27,14,272,167,13,13,5,33,26,19,16,11,8.15
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,7ed7e9dc-6f36-4df1-af42-65e0de35b6bd,阿尔瓦罗 加利,52c3daef-aa0c-476c-a47f-f31fde928c2e,FW,20,54,C,generated,14504.0,GOOD,2,0,2,0,-1,0,0.008,0.0,63,63,0,,0,0,7.4,hamstring,12.07,0,"[6.2, 6.6, 10.0]","[50, 50, 50]",7,2,0,2,2,57,40,1,0,0,7,4,7,4,1,7.0
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,e936b5a9-23c1-4f00-934f-4068bc6d4808,夏尔 吉拉尔,c0bc92a6-c711-48b4-93d8-caaa01922f78,FW,28,46,C,generated,23072.0,LOW,-2,-1,0,1,-1,-2,-0.008,3.0,100,6,0,,0,0,0.0,hamstring,-15.76,0,"[7.5, 6.4, 6.1]","[50, 50, 50]",15,3,1,32,12,240,167,9,5,3,31,17,24,15,10,7.65
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,f1ebad49-be36-4e64-a969-7970e1345ba0,阿尔维德 戴维森,5cbbd627-ea05-4054-9cd8-50790e5e5a78,DF,26,53,D,generated,29848.0,NEUTRAL,1,-1,2,0,-1,0,0.004,0.0,67,100,0,,0,0,0.0,hamstring,4.48,0,"[6.4, 7.9, 8.4]","[50, 50, 50]",17,2,1,11,4,372,313,4,2,0,27,20,39,6,5,7.31
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,2307cc3e-0a95-4fa6-aae1-b152d32514c2,泰斯 范德霍尔斯特,365ef963-cdaa-4edc-82cb-4f0731ee52c5,MF,18,63,C,generated,28540.0,NEUTRAL,-1,0,0,1,-1,-2,-0.004,3.0,90,25,0,,0,0,1.2,knee,15.32,0,"[6.5, 7.9, 7.0]","[50, 50, 50]",2,0,1,0,0,5,3,1,1,1,1,1,1,0,0,6.8
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,fc9d75d2-3252-40a2-a38d-a5578e81e9cc,加利普 布拉克,ebb99695-f9d2-4e06-ae48-095ac26cb3c9,DF,26,48,D,generated,17335.0,GOOD,2,0,2,0,-1,0,0.008,-4.0,78,78,0,,0,0,0.0,hamstring,4.13,0,"[6.6, 7.0, 9.6]","[50, 50, 50]",1,0,0,0,0,6,3,0,0,0,4,3,3,0,0,7.3
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,a4fdaa2e-5329-4923-9218-94afbd2c3a8d,江绘,5e07d75f-9c74-4853-9969-6dcec6e90d5e,MF,28,52,C,generated,39209.0,GOOD,4,0,4,0,-1,0,0.016,-4.0,66,100,0,,0,0,0.0,hamstring,-7.9,0,"[8.1, 8.4, 8.0]","[50, 50, 50]",16,5,2,20,11,359,307,7,7,3,36,27,28,8,13,8.1
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,f652bcf0-150e-4227-bd27-77c64cf217dd,奥赖恩 麦迪逊,11f804e8-a8b7-471e-97d9-a83263879116,MF,21,74,B,generated,49049.0,GOOD,3,0,4,-1,-1,0,0.012,-10.0,61,83,0,,0,0,0.0,hamstring,17.24,0,"[9.9, 8.9, 7.2]","[50, 50, 50]",17,13,4,39,20,439,393,34,9,6,45,37,40,6,1,8.94
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,033295f2-a075-423b-9b0b-85f27eddeb35,尼希米 贾维斯,32ae76c7-89f4-4571-a252-9ba389a8b917,FW,24,49,D,generated,16768.0,LOW,-2,-1,-1,1,-1,-1,-0.008,3.0,90,37,0,,0,0,1.5,quadriceps,11.55,0,"[6.1, 6.6, 6.5]","[50, 50, 50]",7,0,0,9,4,35,17,3,1,1,12,6,7,2,4,6.67
